rating,timestamp,helpful_vote,verified_purchase,review,polarity,subjectivity
4,2008-10-03 18:26:46.000,0,True,diabetes daily organizer good product little small need bit big hold special compartment glu meter protective area good,0.188520,0.395918
4,2020-02-25 16:49:05.519,0,True,dog nail kit come clipper manual clipper come neat little case,-0.187500,0.500000
1,2023-04-24 16:22:02.422,0,True,worthless expensive liquid suppose do.nothe,-0.650000,0.800000
5,2020-08-23 13:17:09.959,0,True,good foil razor day leave beard long fit screen use rotary razor care long beard foil razor pick use rotary time cut closely foil razor,0.250000,0.450000
1,2020-08-25 16:31:18.457,0,False,disgusting gross definitely taste fish oil chocolate disgusting bother return nasty,-0.600000,0.700000
1,2019-07-03 23:26:43.811,1,True,glass bottle bust bit arrival toss .... glass bottle bag soak omega oil ....,0.000000,0.000000
3,2020-10-28 12:09:05.186,0,True,price decent nice gift packaging lot bubble scent water,0.383333,0.833333
5,2018-04-08 00:07:11.504,0,True,work advertised skeptical great stuff quick rinse pipe crystal clear,0.183333,0.533333
5,2019-10-16 13:30:00.966,0,True,definitely recommend love different attachment cradle charger,0.166667,0.566667
3,2013-10-21 08:26:10.000,3,True,wish clean replace filter way wasteful,0.366667,0.700000
5,2020-02-12 12:28:11.950,0,True,good quality soft kind slightly stiff daughter love comforter actually day buy 2019 good quality,0.340816,0.521429
4,2016-01-14 00:19:06.000,0,True,star thick large amulet,-0.042857,0.451786
1,2015-03-09 10:21:41.000,1,True,unsafe unusable miss instruction pull hook loop strap snugly close loop pull loop photo advertise arrive home furthermore complete lie sammons preston model number photo sammons preston product abilitations gait spots completely different product expensive low quality,-0.100000,0.500000
4,2014-03-07 14:39:00.000,0,True,work state product great good job deodorizing footwear harsh smell wish come large size use daily,0.302857,0.495714
3,2015-09-12 12:12:47.000,0,True,star middle strap uncomfortable hour,-0.250000,0.500000
5,2019-07-27 13:58:05.521,0,True,para las personas que podemos batallamos para ponérnoslo los zapato fácil de usar,0.000000,0.000000
5,2018-06-10 22:12:39.163,1,True,star great stuff,0.800000,0.750000
5,2018-12-23 21:27:01.766,0,True,nice wish come nice addition festivity,0.600000,1.000000
5,2016-12-04 02:43:01.000,0,True,star cute quality product,0.500000,1.000000
1,2019-08-15 16:38:55.262,0,True,odd smell color capsule capsule peculiar smell fine afraid try toss,-0.116667,0.550000
5,2020-10-16 01:17:35.949,1,True,super stuff far good like product blend smoothie morning likely buy,0.283333,0.816667
5,2021-05-21 18:08:26.056,0,True,puff quality value use puff tissue lotion absorbency softness buy number package great value money,0.800000,0.750000
5,2018-02-11 08:13:45.149,0,True,star love sassafras tea,0.500000,0.600000
5,2019-04-15 22:05:14.426,0,True,gorgeous box happy find box hold rollerball large eo bottle nicely design wish etch burn design nice touch :-),0.569048,0.888095
1,2021-07-07 01:03:33.389,0,False,toothbrush head safe bristle fall use son mouth disappointed buy sonic toothbrush son use throw away attachment son pull bristle mouth replace head include disappointed bunch fall son mouth brush tooth brush head isnt safe br />update buy toothbrush head bristle fall child mouth brush tooth,-0.125000,0.625000
5,2017-04-01 11:57:04.000,1,True,somewhat skeptical work ... somewhat skeptical work impressed experience cramp mix couple capful small kitchen cup water drink relief cramp fast sure hand sure,0.135714,0.682540
5,2017-07-03 22:26:06.200,0,True,star,0.000000,0.000000
5,2016-11-22 23:19:31.000,0,True,star stain,0.000000,0.000000
5,2017-02-04 03:16:48.000,0,True,love use time love,0.500000,0.600000
1,2021-01-04 06:26:47.939,0,True,small small child brush soft,-0.133333,0.383333
5,2013-10-07 00:26:38.000,0,False,originally wife issue heavy lifting day wake pain upper having probably pull muscle massage treat relax sure away remember little gem lie allow precisely target nasty muscle cause grief 100 happy,-0.012500,0.626543
5,2016-11-15 21:30:54.000,0,True,need buy amazon good deal cheap buy drug store,0.550000,0.650000
5,2015-01-29 01:09:12.000,0,True,star love,0.500000,0.600000
5,2019-03-11 11:53:32.330,0,True,recommend love item color work describe help smoke home peace like cap travel definitely recommend,0.250000,0.550000
5,2016-03-26 11:50:55.000,1,True,star work fine come quickly issue,0.375000,0.500000
5,2023-03-09 08:05:13.788,1,True,great product eye doctor recommend product use year,0.800000,0.750000
5,2021-10-08 10:58:54.396,0,True,plug play perfect fit fast delivery,0.533333,0.666667
2,2020-11-16 13:28:52.333,2,True,save money buy bristle extremely hard quality replacement brush purchase recommend,-0.291667,0.541667
2,2020-01-16 02:11:29.298,0,False,plug cord works ok plug cord burn battery fast worth use,0.333333,0.400000
5,2016-03-11 05:06:22.000,0,True,find like secret balm good honest ... use variety different oil balm find like secret balm good honest amish etc naturally figure try beard oil like balm balm use oil balm oil great need reapplie great scent feel greasy gross recommend beard.<br /><br />i wish mustache wax,0.318182,0.627273
5,2020-09-13 12:27:33.717,4,True,hole tiny actually work great clear use toggle flexible use small crochet hook pull elastic cord hole doesn'r like able hold elastic,0.191667,0.459722
5,2022-01-21 05:58:29.481,2,True,expensive delicious ... price bit crazy yummy ... smoothie hate admit taste pretty gnarly recommend snack.<br />i love smoothie filling hard flavor compliment fruit oat milk recommend :),0.007292,0.830208
5,2017-02-17 01:21:51.000,0,True,stars awesome stuff work fantastic happy product,0.733333,0.966667
5,2021-11-01 00:35:44.082,0,True,use able pack walmart husband like metal face frame bend mold head plastic arm nose piece,0.500000,0.625000
4,2015-03-06 11:48:49.000,0,True,sling work great come undone break humerus sling work great come undone different strap,0.533333,0.700000
4,2020-02-20 23:03:09.935,0,True,recomend good arthritis pein .i use day,0.700000,0.600000
5,2021-07-18 02:34:04.397,25,True,heating cool feature amazing usually wait week review use extremely happy brush use past brush cooling heating setting cake soft pull skin use heat cool skincare skin happy clean pore allow skincare soak right in.<br />my skin oily shine matter product use brush oil free come pm brush definitely recommend little gun shy come use brush like brush hurt sensitive skin pull skin benefit heating cooling good pass up.<br />i’m 43 notice skin thin worried tugging pulling face love brush happy purchase.<br />i’m sure love,0.264994,0.667838
5,2019-04-18 01:26:27.514,0,True,versatile great pain relief gel ice pack flexible comfortable easy use velcro wrap easy attach leg hip low great product recommend use ice,0.477778,0.711111
4,2022-07-15 18:50:22.376,0,False,cough receive box tea herbal cigarettes pack contain 20 cigarettes.<br /><br />these tea herbal cigarettes come uniquely decorate box look like regular cigarettes.<br /><br />i smoke boyfriend heavy smoker early teen 30 year now).<br /><br />he try herbal cigarette like think like try these.<br /><br />they look pretty like cigarette faint tea scent.<br /><br />he like herbal cigarette cough like regular cigarette smooth taste alot actual smoke.<br /><br />that smoke cost normal brand cigarette,0.052273,0.473077
5,2013-05-23 12:30:57.000,0,True,fishy oily taste brand recommend nutritionist skeptical actual oil brand amazing fishy taste oily residue taste lemon,0.033333,0.500000
5,2022-02-17 20:42:26.577,1,True,taste good like baby aspirin tang orange flavor pretty close :) buy product long time orange berry lime,0.350000,0.750000
5,2021-02-27 03:21:24.219,1,True,quality fantastic nitya life ravensara essential oil truly therapeutic grade.<br tell soon open bottle.<br />the aroma strong perfect.<br />i purchase again.<br />thank,0.208333,0.608333
5,2019-05-07 18:28:01.448,0,True,work work far,0.100000,1.000000
1,2020-04-22 16:54:24.874,0,True,work sony mdr rf970rk headphones original sony brand battery come sony mdr rf970rk headphone hold charge long matter long charge buy rechargeable battery pack replace unfortunately new battery charge red light headphone charging station come swap old new battery forth wrong old sony battery recognize charger light come new battery not.<br /><br />the product description clearly state battery compatible sony mdr rf970rk return battery,0.098776,0.461305
1,2016-12-27 12:47:15.000,0,True,nice small nice,0.316667,0.800000
5,2021-02-24 13:58:11.623,0,True,clean help repel water bugs florida love bug month year bad windshield miserable mess stuff help cut bug help repel rain bug clean bug windshield easier use year round vehicle,-0.120238,0.605952
5,2015-02-23 02:37:41.000,1,True,star taste great,0.800000,0.750000
4,2014-09-24 16:00:44.000,0,True,star great product .. expensive,0.150000,0.725000
1,2017-08-21 02:51:29.784,0,True,good match invisalign dissolve water good match invisalign,0.700000,0.600000
1,2021-06-20 14:47:51.642,1,True,product suck buy sachet untie spill everywhere.<br />some sachet tear spill lavender bud everywhere.<br />i trash.<br />complete waste money,-0.200000,0.000000
3,2017-09-12 01:44:38.242,0,True,try different ok modify ride high neck,0.220000,0.546667
5,2019-08-01 19:15:03.743,0,True,definitely buy tought buy thick ...,-0.150000,0.487500
5,2020-12-31 20:33:58.986,1,True,favorite scent love smell favorite,0.500000,0.866667
5,2019-11-26 07:43:20.655,0,True,handy warmth protection compression use add compression stocking compression protect thigh high abrasion little dog nail handy hand expensive edema wrap like circaid hang dry day goof calf warm sports.<br sure tighten help shin splint br />durable hand wash time velcro hold adjustable wear sock compression hose underneath buy couple pair different brand compare,0.189537,0.692099
5,2017-12-28 19:51:09.094,1,True,... gift parent love work great easy use gift parent love work great easy use hope long product happy moment,0.527083,0.720833
1,2018-07-10 12:41:54.365,0,True,wobbly good fit product fit walker purchase use time wobbly good fit,0.520000,0.480000
4,2016-02-03 18:56:31.000,0,True,star great value price,0.800000,0.750000
1,2020-03-15 20:46:12.006,0,True,wtf ... buy way advance notice package open reseal pad swap manufacturer pad foreign language print,-0.208333,0.541667
3,2014-09-07 17:36:19.000,0,True,good soap dish need large look good little large counter soap dish,0.328214,0.511429
5,2023-02-20 16:34:26.935,0,False,diabetic strepsil lozenge couple hour throat feel sore throat lozenge lot long lozenger,-0.050000,0.400000
5,2017-03-29 04:41:18.000,1,False,highly recommend aria september 2013 buy fitbit work exactly expect scale work good accurate weight measurement sync issue body fat measurement issue scale measure body fat hear honestly worth automatic sync app incredible look year weight datum record diligently nice recognize pattern acknowledge progress stay motivated highly recommend,0.433750,0.570417
